CustomerID,gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,DeviceProtection,PaperlessBilling,PaymentMethod,TotalCharges
7a99d42d79e9bafeaa5ccedaf0135267da4ccd197a99131a8cf15025cb54ab18,Female,1,No,No,63,Yes,No,Fiber optic,No,No,Credit card (automatic),$94.47
6cc6eefb674286f7d1a0e4adaa840670dafa7870f77c7d6d73d5924c44ce3bff,Female,0,Yes,No,15,No,Yes,DSL,No,No,Bank transfer (automatic),$106.14
d7008e68b135c3c77bdf98063491d09b02f1f28337dea8bb0e0dc7c0f3084db6,Female,1,No,No,9,Yes,Yes,DSL,No,Yes,Bank transfer (automatic),$1525.1
35ca46713cea7233ec955b340b044a986726e9e419213f832de1469692b7ce26,Female,1,No,Yes,65,No,Yes,Fiber optic,No,No,Electronic check,$600.9
96be21608a6aa9d2424e4af66984baf4a32690789ed4f30fdacbeaaca72ce260,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,Mailed check,$819.26
41966e55400c17d811391ad507c6af707e42e5528f54cb9734571def64c0e97c,Male,1,No,Yes,5,Yes,Yes,DSL,No,No,Mailed check,$1128.23
5b64147d2864c61f08bdd4fb85c70d4d26e2b8d7774dc20edabeb13c9391c327,Female,0,Yes,Yes,18,No,Yes,No,Yes,Yes,Credit card (automatic),$746.77
bc10b57514d76124b4120a34db2224067fed660b09408ade0b14b582946ff2fc,Male,0,Yes,Yes,58,Yes,No,No,Yes,Yes,Mailed check,$1550.07
434dbd07bc54f593ede0fe8e4d0b93a7f9dce4e90088d73c1011c7bb3b87b8ac,Female,0,No,Yes,52,No,Yes,DSL,Yes,No,Bank transfer (automatic),$1768.93
73401dfc9377b9ed6ea5a996cbde303cc34651192c67fba770bdb8745d3303e0,Male,1,No,No,7,Yes,Yes,No,Yes,No,Electronic check,$119.44
a183251a8414fd819da06488541d523365d51a7d0d942e272c2dce108f6dcdae,Female,1,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Electronic check,$1270.81
28fdc24c9abb066ea7343dc47c79a7cce15a581bcb30002a96903450bbe641a5,Male,1,Yes,No,66,Yes,No,Fiber optic,Yes,No,Electronic check,$635.32
a5bef651c8e3fd6cc63c43cd6bc1341af97d78af828f152c0f40d5a06570bd34,Male,1,No,No,37,No,No,No,Yes,Yes,Mailed check,$1166.55
0b36980af5c0346a818b88693526bc0deb1e8ed19cba03824cc6db1110c331db,Female,1,No,Yes,28,Yes,Yes,DSL,No,Yes,Mailed check,$967.81
7987e36c43f067b54276ccb5f72d4d495d4ec9d21dab110714eeb9148df9e3ec,Male,1,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$667.36
542cacae1d41132ac9e10320dc19210336f60ee3b2d5bb64838eff7556132823,Female,1,No,Yes,22,No,No,Fiber optic,Yes,Yes,Credit card (automatic),$189.63
3b2252403733f1c121b735f144853af40c3e02a84b81e60c40571893d5d8652c,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Credit card (automatic),$1118.88
0eaa69a16d7c358a329a7111a809bd2f9a7ff489596bdda17538705e9e03e05d,Female,0,Yes,Yes,27,Yes,No,No,Yes,Yes,Electronic check,$225.59
a3ab7bbaf7390c1faafb17a4075a3a633882f897fa93ace3976bb64b0712842c,Female,1,No,Yes,25,Yes,No,DSL,Yes,Yes,Electronic check,$312.24
a367613375c7fcd7402955ec5143e208948604a13765c1805450f350ba570d3d,Male,1,Yes,Yes,9,Yes,Yes,No,No,Yes,Mailed check,$1964.35
c28474616c0273f299e922da2138b3ba7949770067a57f40a3896a0564bb5036,Male,1,Yes,Yes,46,No,No,DSL,Yes,No,Electronic check,$633.41
06ec44ccee3b23b9e067e96afb796d3b8d75ac7701185f649c61e405c282bdf8,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Bank transfer (automatic),$1168.87
37b1267a4ff4e12dddfe443810c1f986dcf2f5e96358ab20847d28e3d80883d8,Female,0,No,Yes,54,Yes,No,No,Yes,Yes,Bank transfer (automatic),$544.46
3aa82834b765ea0421465a785c356dea163579e448ca30a0a2c8684dc5ae590a,Male,1,Yes,Yes,65,No,No,Fiber optic,Yes,No,Electronic check,$1731.02
76bf061a545d61832da4a5cdb72f1fab5474aff86d62f0424ce1cf3f68b36420,Female,1,Yes,No,66,Yes,No,DSL,Yes,Yes,Electronic check,$566.68
589302a339e5059513c12b404e3dd270ffef4c8651619c2d3a07787ea6fc0577,Male,0,Yes,No,6,Yes,No,No,No,No,Electronic check,$733.77
118a91dd9d8f92a02d5ddc7881e260ba24ee44736859fb44262d942da0e0cb03,Male,0,Yes,No,54,No,Yes,Fiber optic,Yes,No,Electronic check,$1216.78
77523aa0395b6ee089984c28fd543755244df3ba6adba24be6b5b20f4fe5c6b3,Male,0,No,Yes,30,No,Yes,DSL,Yes,No,Electronic check,$1739.97
f1de64eac803d9604ccb03ec7734b0e0eedc75ffebb091a39bf9b9397c39edf8,Female,0,No,Yes,18,No,Yes,DSL,Yes,Yes,Bank transfer (automatic),$1632.43
7ec62885a6b7777a7d9cab7f236a96f23344a64e84b356f9bb6843e5c091d572,Male,1,Yes,Yes,27,No,No,Fiber optic,No,No,Credit card (automatic),$527.72
998bae6a40b82ac12dd182fbb3bd6bbbc49809216aa316afdda461dbb0a8e5df,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,Bank transfer (automatic),$1659.11
9e468662812f45d0558e113a4b263fe79a657a32ced55af2b02b50630e5533bc,Female,0,No,No,18,No,No,No,No,No,Bank transfer (automatic),$1402.39
28dbec0e0501d3cc564103ed9c269ef959e7c697218c4aecc9eec6cbfbf27e97,Male,1,No,Yes,19,Yes,No,DSL,Yes,Yes,Electronic check,$1979.66
7d86b48acdec123e6c4bdb0031bfa9be7471d5728494270685a2227316ba3e8a,Female,0,No,Yes,12,No,Yes,DSL,Yes,No,Credit card (automatic),$1870.9
972fb81a3b9e6076bb06207a2687f1f1d167ec845852aa6a33e11c1cf1f282f7,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Electronic check,$1066.27
68ac846d8dc1c75da907a425479be9ddf766b4dc1e172b195cfbb9738ed895dc,Female,0,No,No,10,No,No,No,Yes,No,Bank transfer (automatic),$1499.86
36d144ea081f24500bf72163ccde3d47487366cc47e9ea2fa199f60bbbcee648,Female,1,Yes,No,47,No,Yes,Fiber optic,Yes,Yes,Credit card (automatic),$1140.36
19d0b0d4077454bdec0d553cc96ce822959a5707d28de909cd32395eb0b6f645,Male,0,Yes,Yes,14,Yes,No,No,No,No,Mailed check,$1189.99
e361ec1ff521cfdb913fbfeb831a2ae6d8f46d505d9c0286db8682a32ca2aaf4,Female,1,No,Yes,16,No,No,Fiber optic,Yes,Yes,Electronic check,$203.0
02ede7e8caf71df40a5bb6495f5fcbc092cf7c87de6beed5d7813910d82ba3bd,Female,1,Yes,Yes,53,No,Yes,DSL,Yes,Yes,Mailed check,$4.49
0e6801798cea548d4bdb92af10e38939f59af24c4558a458707f8c970801a9c7,Female,0,No,Yes,49,No,Yes,No,No,Yes,Mailed check,$96.37
973d94870ea2543da0aed1ebb95f8224c63bacbdf218b0e3793b24bc4d405d2c,Female,0,Yes,Yes,27,Yes,No,No,No,Yes,Mailed check,$1933.26
56626ff45dd863da4148044fe8f8dd459490a17b4fbb835be9408bde0e0fa3c1,Female,0,No,No,3,No,Yes,DSL,No,Yes,Mailed check,$252.54
74e9f3d8efbda803994e08efba32440782235900ee20c261ff17b60e69a3d347,Female,0,Yes,No,21,No,No,Fiber optic,No,Yes,Credit card (automatic),$88.78
66c2e6dd7fe34b78c205baeea6f8216733c173269b8db8f322869fe2079af258,Male,1,Yes,Yes,38,Yes,Yes,No,No,No,Electronic check,$619.29
59a6d3288187dfcd54bb45d3ab2d4f073617978a981f2e5e07f6d4cfee470114,Female,0,No,Yes,33,Yes,No,DSL,Yes,No,Credit card (automatic),$1176.36
ed07bf12b8fe09324c8bc24c6738e1a8fd1e1c579615665a73b5fffe740db719,Female,0,No,Yes,43,No,Yes,DSL,Yes,Yes,Electronic check,$1896.92
2c58b3a68ac99f845a207a613ce245b3fd2dd839320355a9778e9319f96363b2,Male,0,No,Yes,41,Yes,Yes,No,Yes,Yes,Electronic check,$1399.78
0252b081bda70b478f0131b310a93cb8d79086d785fb4ae392a8c5ffc3ddc5fe,Male,1,No,Yes,39,Yes,No,No,Yes,No,Electronic check,$552.71
c7b96125d8bb1b5ac26f057909f1a29dcd87d00ced1a9b563f3220b6d6038d66,Male,0,Yes,No,11,Yes,Yes,No,Yes,No,Credit card (automatic),$1878.12
48e1ff78f2967629663434954e7034e9a16116b94c678174f080fb20509144dc,Male,0,No,No,1,No,Yes,DSL,No,Yes,Bank transfer (automatic),$72.08
d40535ac09aac0ef32f8a23b8bb8e04bc2e8f9d6b0981fa98a16d0382f558d83,Male,1,No,No,27,No,No,Fiber optic,Yes,No,Mailed check,$1958.11
efec9aaf21433bf806e7681de337cac7dbecfbf17b22ad3bcdfe5e46e564f32f,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Bank transfer (automatic),$117.28
274897360371d52c0d6f5e7dcc285f914c51a39bb714f51a7a547433b143c151,Male,0,No,Yes,70,No,Yes,No,No,No,Bank transfer (automatic),$1507.7
ca153fc499ffc25f1118ad5e58ff242584f3b3a285d4d9428615325613633e3e,Female,0,No,No,71,Yes,Yes,DSL,No,No,Bank transfer (automatic),$90.6
b62764dc19af7e6a2fd312662a2fe207d273a883e64bf87bd0ec755007649e6c,Female,0,Yes,No,9,No,No,DSL,Yes,No,Mailed check,$1863.12
e9ef91d2836a3d6a880c71604dda2bc5cf97836539864ee1a7da3221c3843df7,Male,0,No,Yes,56,Yes,Yes,No,Yes,No,Bank transfer (automatic),$217.33
58eb0dd988df36c54ae88fcf58afcd0a69944c335d82dfbe68094063f54f4363,Female,0,No,No,36,No,No,DSL,No,No,Mailed check,$100.96
941b74661161da4ada37e53ac991b085d6700e9b16fb8dd999d4f8348fa958e8,Female,1,No,No,63,Yes,No,DSL,Yes,Yes,Mailed check,$1778.53
26c151f9669f97e9117673c9283843f75cab75cf338c189234dd048f08343e69,Female,1,No,Yes,39,No,Yes,DSL,No,Yes,Mailed check,$191.59
6bd44ccbcb332868f388c5e513b138cad353444144eb078ac58bf6f530c31439,Male,0,No,No,59,No,No,No,Yes,No,Electronic check,$1595.86
6d6e1059500ddb11aefec9d93e6847aab619cc084be4a20d11ffa1e58ec4a137,Male,0,No,No,47,Yes,No,No,No,Yes,Electronic check,$1494.07
32396038fca01cb69d2c44b0964624d1fe461c9780cffc7f95582a8aa977c2a1,Female,1,Yes,No,18,No,No,No,No,Yes,Bank transfer (automatic),$1197.76
369b906a75d372193bbe4afb088078fa9e5eefc3778b6ff2398c811223d245ac,Male,0,No,Yes,71,No,No,Fiber optic,No,No,Electronic check,$755.93
f343a80aafa11416dbea660c9adb5728982363a1db46756a4c4c86849048088b,Female,0,Yes,No,32,No,Yes,Fiber optic,Yes,Yes,Mailed check,$1831.16
c18a8ad752fb7e649161dcabed2d1fb96fa38265866c1e8d123ba292aa23f1de,Female,0,Yes,No,43,No,Yes,No,No,Yes,Electronic check,$1742.16
7123d367e354baefc7131376b2e3bbab1055dd45ba920b9f1ee2047cb1b72efc,Female,0,Yes,No,36,No,Yes,DSL,No,No,Mailed check,$852.49
15197cf7214b58e67cae565e573ffd9aa44bcb81f8ee5d7185dfe8da0a16ef43,Female,0,Yes,Yes,35,No,No,DSL,Yes,Yes,Credit card (automatic),$463.45
3b47492744946d5a188be73c702fb2e3cd1b635433f841381ae8d2e0ed67b45f,Male,1,No,Yes,20,No,No,No,Yes,No,Electronic check,$545.14
da26b77becf8bcc17aa4e59a0205d8910373e5a25e0d7993fd5b2856c21ecdbb,Male,0,No,No,1,No,Yes,DSL,Yes,No,Bank transfer (automatic),$440.65
7ac25d5d84cae3dcc037c52a93dfe320fe83b2a6abe787451b4fc15aeba2c9e7,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Credit card (automatic),$1082.5
0af7d7158becc6d02dc41536107090e77195cf90c556cadb37866528cc94e8a9,Female,0,Yes,No,29,No,Yes,Fiber optic,No,No,Credit card (automatic),$1737.08
2cec8cf0e321c284fa0c2ebef804aac18bf1cbb85546f89e7e3d0b6aa8b9d2cf,Male,1,No,Yes,43,Yes,No,DSL,No,Yes,Electronic check,$1547.22
9a20ae78840d1a444686d7ef12f62082888b1f764151438badc3f5e0122f1429,Female,1,No,Yes,11,No,Yes,DSL,Yes,Yes,Electronic check,$1591.02
eaf2067e34d6876930d2b304db688ab6b9d5064b7e682f7831297d39fbe01c92,Male,1,No,No,50,Yes,Yes,No,Yes,No,Bank transfer (automatic),$896.58
12b637dd6a40e81118a123a7dde7d54c584569c273c31ed71ef33fcaa373112a,Female,1,Yes,No,48,No,Yes,Fiber optic,No,Yes,Credit card (automatic),$644.89
fd68fcf88c30b4df82ec214bb6b559ede1a5d47f3b1f751524177b998bb6bbdd,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,Mailed check,$1514.71
45297c633d331e6ac35169ebaaf75bc7fafd206ebb59ba4efd80566936e46eb0,Female,1,No,Yes,23,Yes,Yes,DSL,Yes,Yes,Electronic check,$1586.6
2ecefe59ab6ae4e734bb1adec3bbb706be8c6fae0b39500d05f7a6665ffa7390,Male,0,Yes,No,59,No,No,No,No,Yes,Credit card (automatic),$1390.71
cbfad02f9ed2a8d1e08d8f74f5303e9eb93637d47f82ab6f1c15871cf8dd0481,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Credit card (automatic),$64.21
de3d43caad2bd3c4f0622fc60deecd06b34a0f25a80e30b81fe051a3c54799bb,Male,1,No,Yes,12,No,Yes,Fiber optic,Yes,Yes,Mailed check,$1179.37
585579aed1c5241bcec5569704f0863f09f42a230a3329daf11e8314025a0e28,Male,1,Yes,No,71,No,Yes,DSL,No,Yes,Credit card (automatic),$694.09
e7faa8b075ab5b412691a8b097ebfee4bb5fd87c448bfffc35ed519a449702ce,Female,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,Electronic check,$392.39
2b36364b92fdfed9c63879bf2b415b1beb8ed2b9d08e8efb265d1aba48deca96,Male,1,No,No,63,No,No,No,Yes,Yes,Mailed check,$1388.79
cb69775effd93fc34ef38dfbfcdc4c593b1a3d8e7ab70c0f05d627dbc5cbd298,Male,1,Yes,Yes,19,Yes,Yes,No,No,No,Electronic check,$537.05
f5efb6e05e55f7eda6e88bec2eec69e6e2919cce997d7da9e6723e71b3021a87,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Bank transfer (automatic),$1825.68
53f4041ba0cc8ed13c5a119242af44e60105ea5e486e4e8e3153e770c09261bb,Female,1,Yes,Yes,72,No,No,No,Yes,Yes,Credit card (automatic),$596.16
f79b8977720743f5e7c8b5b2e3813a8a4cc9aacd97eb20fcf41a7169e66ec1b9,Female,1,Yes,Yes,70,No,Yes,No,Yes,No,Electronic check,$1110.36
46437ab18a6657040b4535297ff247b20c535c02263713f88b6a9e17484f1f3f,Male,1,Yes,No,27,No,Yes,DSL,No,No,Electronic check,$1655.52
16a3e9e922b41fde13be3ae377b18e08d44fb136594e7f9819ff2ac75bab5516,Female,0,Yes,Yes,1,No,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$804.24
fa3cfb3f1bb823aa9501f88f1f95f732ee6fef2c3a48be7f1d38037b216a549f,Female,1,Yes,No,42,No,Yes,Fiber optic,Yes,Yes,Credit card (automatic),$1657.32
0d866ba9f9fd0f2cbb2134daf52356d2021a3686352d5c19d967305bf9e4bbdc,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Electronic check,$1447.39
6ecf763ff6e7cef7b47e6611e1bf76fe2608a2e32a97b2d88b083ae1d8d02c82,Male,1,No,Yes,12,Yes,No,DSL,Yes,No,Mailed check,$1841.73
e66f404f78b6875bb24ff40d80d21b78418607abff2e68d3084f75de4a239095,Female,1,No,Yes,34,No,Yes,DSL,Yes,No,Electronic check,$651.67
eeafcf2e9d8037ab51da8788043fdd0829500b7d8cc36aeb4503128b8a864cc5,Male,0,No,No,22,No,Yes,DSL,No,No,Electronic check,$210.06
6dfb97632210ac38a071667cf8be7df83a16178e12f1248e45b2a3d24b3b2bd1,Male,1,No,No,45,No,No,No,Yes,No,Electronic check,$860.7
ee932b02fc14995ab1085f9c686b916d3dd5d21361ca4c20923965257334991d,Female,0,Yes,No,14,Yes,No,No,Yes,No,Electronic check,$1571.63
22a2fa7d04248931a8853a7714b86546610afd01b2b1841890e979ba7ba6bcae,Female,0,No,No,1,Yes,No,DSL,No,Yes,Credit card (automatic),$900.87
52a6eb687cd22e80d3342eac6fcc7f2e19209e8f83eb9b82e81c6f3e6f30743b,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Electronic check,$523.98
b6602f58690ca41488e97cd28153671356747c951c55541b6c8d8b8493eb7143,Female,1,Yes,Yes,63,No,No,Fiber optic,No,No,Bank transfer (automatic),$55.21
4654d793972c3b6a1d48fb0ab58d9cb0de46c3d33d605f9222c283dfaa12d420,Female,1,Yes,Yes,51,No,Yes,Fiber optic,Yes,Yes,Electronic check,$626.05
03ac674216f3e15c761ee1a5e255f067953623c8b388b4459e13f978d7c846f4,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Mailed check,$1426.76
310ced37200b1a0dae25edb263fe52c491f6e467268acab0ffec06666e2ed959,Male,0,Yes,Yes,66,No,No,No,No,No,Mailed check,$295.23
7b0838c2af7e6b1f3fe5a49c32dd459d997a931cee349ca6869f3c17cc838394,Female,1,Yes,Yes,68,No,No,No,No,No,Electronic check,$681.76
a7ef9d0560e2144949045a322a88b84796b7266688a6db1eb0d1a1688bf16950,Male,0,No,Yes,66,Yes,Yes,No,No,Yes,Electronic check,$40.46
8de143c7e8ffc2a50d4910226e43210686863274cb0435990149fdecb0163dd8,Female,1,Yes,Yes,46,Yes,No,No,No,No,Bank transfer (automatic),$1443.51
f97350101e1a9de922bdbb762a33695234102dc119ffafa25c15d0418ec82b23,Female,0,No,No,1,No,No,Fiber optic,No,No,Bank transfer (automatic),$1761.37
1c00e16c0db1f129d7b8b87fad27646fdfc393600d20182fa7eb94682601b913,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Credit card (automatic),$1137.06
1a08785d4897bde6665ece8ff85cc539010a6495c88f0f223999fa73956969ef,Male,0,Yes,No,63,No,Yes,No,No,No,Credit card (automatic),$51.74
550018524a55c47b54067a7454e1b6f65f0fd43a53e79d71b0e5cb364017cf45,Female,1,No,No,27,Yes,Yes,DSL,Yes,Yes,Mailed check,$435.25
8c454536b6e2b8b29a1d839aa3c5ccf0ab57a590d619739b23a32d11585220c9,Female,0,No,Yes,53,Yes,Yes,No,Yes,No,Electronic check,$876.94
aedec0d0ca66f380aed5fa5634c513c1bdfedc50ff2d734104809ddbc8b82295,Female,0,Yes,No,66,No,No,No,No,No,Electronic check,$1175.16
8c244b370747c1930a4e0967254778ddbb69f6a409e62beebe5f92191a09a3a1,Male,0,No,Yes,35,No,Yes,DSL,No,Yes,Bank transfer (automatic),$992.55
cf3ff1a00fa1836509df654dd27e81bd2e64b6ee293b26a7b96817388e44a711,Male,0,No,Yes,62,Yes,No,No,No,Yes,Bank transfer (automatic),$1831.73
92f3c34650437f1ddf6b2f2e3f4d240e6e3755bace50d44b7a3fda82332a942b,Male,0,No,Yes,24,No,No,Fiber optic,No,No,Credit card (automatic),$1877.27
da2c575e48ee7651b9e99a511216b827ef6dea7ca08e77c7055b18b9d918a842,Male,0,Yes,No,47,Yes,No,DSL,No,No,Credit card (automatic),$214.3
4579e127cc265d745b89f77b7e266e9e8c46326d35a380e24761b0542d5cca7d,Male,1,Yes,No,38,No,No,DSL,Yes,No,Mailed check,$276.78
dfcafae694259c719203dd502252ab975bf6849dc6c8f5fcbe1eda19a821db4d,Female,1,Yes,No,46,Yes,Yes,No,No,Yes,Bank transfer (automatic),$716.11
ea80b523f4585374b7c94e7b9b420166e845e318f0efb4bafd6f51d3e8b1f72a,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Electronic check,$842.47
788181d3e6c41241e68b21d3b3826e3d2c4800ba621dff4e8b0f1bae3be798a9,Male,1,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Bank transfer (automatic),$1172.13
f2adeac9190ca809f50201695117e73b723ddab809b7508f72a8a57c667767ea,Male,1,No,Yes,30,No,No,Fiber optic,No,Yes,Bank transfer (automatic),$1546.32
665cb02ac3b3b46848dff3760744b8c87710eef31b8e73b063158543c024fe3f,Female,0,Yes,No,25,Yes,Yes,No,No,Yes,Bank transfer (automatic),$271.54
3f9eb849d10083d521abdb950e6ac4084bf4c0dad005cc7dab81a3d0a2499715,Male,0,No,Yes,21,Yes,Yes,No,No,Yes,Credit card (automatic),$1605.28
e7d5f7be5195d60646a43ebfa0c38f0451121756e4146f5c2c75deb4e1f63820,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Electronic check,$1220.06
92abb80a9a9b828aeeef27efa528a247f91824f8d65773c1ac28781f931a6f40,Female,1,Yes,No,0,Yes,Yes,No,No,Yes,Electronic check,$1961.77
d8ed8ca27d83a63df6982905ea53b4613b9d7974edcee06f301cf43d63177f47,Male,0,No,No,36,No,Yes,Fiber optic,No,Yes,Credit card (automatic),$1302.34
b32523d903bfe2355dca166631f0ed936c3b8940eadccc0cdf87c6e33c248f86,Female,1,Yes,No,45,No,No,No,No,Yes,Credit card (automatic),$1432.18
9c19f29d0e6fefa21eec58f6ff4d0cf807b63d0ed146f1fea0874506b66c35ee,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Electronic check,$390.42
b81d00e65f747a4161b56ab92f400b81862c2bbefe84f220fcefab0399081798,Female,1,Yes,Yes,16,Yes,No,DSL,Yes,No,Mailed check,$1537.72
16e18ac98844452e0eba34f615bdeaad8ba8a53a7e59e232de17502a17cd57d3,Female,0,Yes,Yes,46,No,Yes,No,No,Yes,Bank transfer (automatic),$158.53
51e1424eeb514560081905811593feb19b6594c1e79146eae6fff3bed87a3e5a,Female,0,No,No,58,Yes,No,No,Yes,No,Electronic check,$1313.06
ccc6742d528e7ca27cf37d49f4e9a2679da2ed959baeffee985aa7ecb39c58f7,Male,1,No,No,53,No,Yes,Fiber optic,No,Yes,Credit card (automatic),$111.15
23b0cc711cca646227414df7e7acb15e878b93723280f388f33f24b5dab92b0b,Female,1,No,No,11,Yes,No,DSL,No,No,Electronic check,$230.45
f7d7736a8f77a494064203eda8d618bb0cfbe19668065fa083825ecdc1eda540,Female,1,Yes,No,63,No,Yes,Fiber optic,No,Yes,Bank transfer (automatic),$215.73
ec216fb204db213fecf8a4a72363a84fc97d5d1e3ec362eaf42a69ce6a025e16,Male,1,No,Yes,5,Yes,No,No,Yes,Yes,Electronic check,$104.97
3bad45f2cc9f047e72cd5cf44eabbd27bfa3228302bb26be4c0a02a06fcdd9d9,Female,1,Yes,Yes,52,No,No,Fiber optic,No,Yes,Credit card (automatic),$642.28
6028e2a87c5080933ca436888c9d26630d7f34146c814e5d9b16c8dc21c5e223,Male,1,No,Yes,15,No,No,Fiber optic,No,Yes,Mailed check,$1988.7
93654b454b7bc1eea6739e8ca279d028a9f2650c4f3e8843abc47fc5a8893300,Male,0,No,Yes,4,No,No,No,Yes,No,Credit card (automatic),$696.45
efbd1f26a54875e39972ccf7fa21a34f2491c850b2eba9636cb5478e595897b5,Male,1,No,Yes,72,Yes,No,DSL,No,No,Mailed check,$1521.55
c676b6e9a4ca6b5ac36368e46b51915a0fcf7371a90c9155ddfa82195555496a,Female,0,No,Yes,45,No,No,Fiber optic,No,Yes,Bank transfer (automatic),$264.63
7deef068fe937f6dcc2098c04bfea863983b6799a91010cde91a2d19eaa63ed1,Female,0,No,Yes,13,No,Yes,No,No,Yes,Credit card (automatic),$908.98
f8726da5732fa9095e0129c6c25619a35d435aa39e17a15998fa87ee96d34aeb,Female,1,No,Yes,43,Yes,Yes,Fiber optic,No,No,Electronic check,$370.23
a1bb364ad3761439e83376289d6656aaabf8b99014a8a7ff937e37c53611d885,Male,0,Yes,No,62,Yes,No,No,Yes,No,Credit card (automatic),$384.19
c8bcad7f2864e0f66e4f8441c5547e899da3efcc43256c4be51280bb072cb018,Female,1,No,No,51,Yes,No,No,Yes,No,Credit card (automatic),$199.38
7cbc1f697e71f94e5e4871b5d4e89420f2823dc219d95a58b79482c206f5cbb1,Female,1,Yes,Yes,25,Yes,No,No,Yes,Yes,Bank transfer (automatic),$864.09
fa9b1cc5d156de5b6ebd583ff1fe2c178fb1bacba5af7bf929cf51654a44e394,Female,0,No,No,52,No,No,DSL,No,No,Mailed check,$151.07
f478525457dcd5ec6223e52bd3df32d1edb600275e18d6435cdeb3ef2294e8de,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,Mailed check,$1819.62
6f13d39f5c4665967f7df9f2f7311187fda905292da1a5a7cef66dd8cb6e9dd8,Male,1,No,Yes,18,Yes,No,No,No,Yes,Electronic check,$895.8
c2a824544a0afd72c9bfe30643efd67fa7b92401d1468625235b3b7cce716a8b,Female,1,Yes,No,46,Yes,No,DSL,No,No,Credit card (automatic),$1677.13
3ac84a052226066874f36ca9dfddd1639db06447d2096a119ed31515dbd67505,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Bank transfer (automatic),$1958.93
c47affb712a521d4fdd0d9af6cb0e4d455eb9a241716a6456c4f093480f56df0,Female,0,No,Yes,22,Yes,No,DSL,No,Yes,Mailed check,$1355.56
da9570a2a77104e59f0185cff795f508d23173949032cf0b90de9dfffaefaad3,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,Electronic check,$1803.02
6fa0b9010de4170dbe2153884069668def7b78919fab3284c90d7b591b1f54a5,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,Mailed check,$270.74
2adf89afa76f370d54092cb53f74d1558f116bbbffe20007a67ba31746fdb7e3,Male,1,No,Yes,57,No,Yes,Fiber optic,No,No,Electronic check,$1659.99
065f4fa6723db9087ba06d66629821913cac0ec250a6e0e8e5e54f736751a132,Male,1,Yes,Yes,4,No,No,Fiber optic,Yes,No,Mailed check,$542.43
c999d2c4092b50ce7f8be2dc448be4aa7d19e51aa6686be633e326d7e39bd96f,Male,1,Yes,Yes,15,No,Yes,No,No,No,Electronic check,$945.2
0e0c8d9c5fa46e66bd8293289e410bbc9e35da10a211a4d5c3e0b64a373db54f,Female,1,Yes,No,16,No,Yes,Fiber optic,Yes,Yes,Mailed check,$1293.17
8c8f6b4381421dac2b8d6216cff7cb26161a13adf7239b703489841da47ff34b,Female,0,Yes,No,31,No,Yes,Fiber optic,Yes,No,Mailed check,$1807.09
a9b9bd8e0ec83c8374c3c83178e416add3f6c8e0011164a40ee91a333b433384,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Credit card (automatic),$1821.99
400b6feaba94359995cb987b5dbf76665c18e226aa77cb08695fad93d2d8a37f,Male,1,Yes,No,19,Yes,No,No,Yes,Yes,Electronic check,$184.2
587a490557627756d252bf50aab1c7c0faa45f5fe2f9160fa8fe0d5d55c5a679,Female,1,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Electronic check,$729.11
9c499c3ddf63c6ea23a4831f4ab64c36c8e5d64461dc4f09e12cf6d4da78ca4b,Male,1,No,Yes,0,Yes,No,No,No,No,Credit card (automatic),$1586.35
18959bb5d775ec360e139fc7f60d53fde6d31a6f6f3f434bf4fcdb5b91535a98,Male,1,Yes,Yes,57,No,No,DSL,Yes,Yes,Credit card (automatic),$1406.31
